Date, flow
2103-11-09T00:00:00.000000000Z,13.8623090763
2103-11-10T00:00:00.000000000Z,15.293109907
2103-11-11T00:00:00.000000000Z,13.0411812315
2103-11-12T00:00:00.000000000Z,11.0932140004
2103-11-13T00:00:00.000000000Z,15.3228190318
2103-11-14T00:00:00.000000000Z,29.3744214191
2103-11-15T00:00:00.000000000Z,32.9945557817
2103-11-16T00:00:00.000000000Z,26.7868792224
2103-11-17T00:00:00.000000000Z,23.6528943675
2103-11-18T00:00:00.000000000Z,17.3296448346
2103-11-19T00:00:00.000000000Z,12.9393136859
2103-11-20T00:00:00.000000000Z,11.8249553127
2103-11-21T00:00:00.000000000Z,14.8263748627
2103-11-22T00:00:00.000000000Z,17.572938272
2103-11-23T00:00:00.000000000Z,18.2399383781
2103-11-24T00:00:00.000000000Z,17.7318989358
2103-11-25T00:00:00.000000000Z,16.8380196947
2103-11-26T00:00:00.000000000Z,28.1461683001
2103-11-27T00:00:00.000000000Z,36.4766234479
2103-11-28T00:00:00.000000000Z,35.962838128
2103-11-29T00:00:00.000000000Z,35.8551953972
2103-11-30T00:00:00.000000000Z,27.5048583254
2103-12-01T00:00:00.000000000Z,17.7792957436
2103-12-02T00:00:00.000000000Z,18.5395918462
2103-12-03T00:00:00.000000000Z,20.7923562119
2103-12-04T00:00:00.000000000Z,16.4750467343
2103-12-05T00:00:00.000000000Z,23.0976359966
2103-12-06T00:00:00.000000000Z,34.1814767335
2103-12-07T00:00:00.000000000Z,46.7372067872
2103-12-08T00:00:00.000000000Z,53.6292134997
2103-12-09T00:00:00.000000000Z,38.0383558113
2103-12-10T00:00:00.000000000Z,24.6698174819
2103-12-11T00:00:00.000000000Z,21.812756968
2103-12-12T00:00:00.000000000Z,18.8402689618
2103-12-13T00:00:00.000000000Z,16.2107121968
2103-12-14T00:00:00.000000000Z,15.0013030273
2103-12-15T00:00:00.000000000Z,14.2111934666
2103-12-16T00:00:00.000000000Z,13.5114442857
2103-12-17T00:00:00.000000000Z,13.9711471672
2103-12-18T00:00:00.000000000Z,14.236617872
2103-12-19T00:00:00.000000000Z,12.8363743392
2103-12-20T00:00:00.000000000Z,11.6047976788
2103-12-21T00:00:00.000000000Z,10.9582086685
2103-12-22T00:00:00.000000000Z,10.4143548737
2103-12-23T00:00:00.000000000Z,11.5607470308
2103-12-24T00:00:00.000000000Z,24.9678191736
2103-12-25T00:00:00.000000000Z,32.4537872216
2103-12-26T00:00:00.000000000Z,20.7557927596
2103-12-27T00:00:00.000000000Z,12.3592836779
2103-12-28T00:00:00.000000000Z,10.7565273019
2103-12-29T00:00:00.000000000Z,12.1941610793
2103-12-30T00:00:00.000000000Z,19.5803487433
2103-12-31T00:00:00.000000000Z,24.1010958401
2104-01-01T00:00:00.000000000Z,25.5015691405
2104-01-02T00:00:00.000000000Z,26.9593019683
2104-01-03T00:00:00.000000000Z,21.2999178576
2104-01-04T00:00:00.000000000Z,30.6548961161
2104-01-05T00:00:00.000000000Z,39.6602279127
2104-01-06T00:00:00.000000000Z,25.4861631662
2104-01-07T00:00:00.000000000Z,26.1723082871
2104-01-08T00:00:00.000000000Z,44.2192593706
2104-01-09T00:00:00.000000000Z,43.0416704079
2104-01-10T00:00:00.000000000Z,31.168502589
2104-01-11T00:00:00.000000000Z,29.5799430642
2104-01-12T00:00:00.000000000Z,34.7778990411
2104-01-13T00:00:00.000000000Z,33.9363758349
2104-01-14T00:00:00.000000000Z,23.4045346018
2104-01-15T00:00:00.000000000Z,22.3394881238
2104-01-16T00:00:00.000000000Z,25.2803122143
2104-01-17T00:00:00.000000000Z,20.512858164
2104-01-18T00:00:00.000000000Z,16.0913586753
2104-01-19T00:00:00.000000000Z,14.6096518769
2104-01-20T00:00:00.000000000Z,64.9625220809
2104-01-21T00:00:00.000000000Z,134.999968028
2104-01-22T00:00:00.000000000Z,137.133237423
2104-01-23T00:00:00.000000000Z,104.289075667
2104-01-24T00:00:00.000000000Z,72.8517376816
2104-01-25T00:00:00.000000000Z,48.3987212601
2104-01-26T00:00:00.000000000Z,34.3217902926
2104-01-27T00:00:00.000000000Z,78.4076659145
2104-01-28T00:00:00.000000000Z,137.393344413
2104-01-29T00:00:00.000000000Z,153.237831568
2104-01-30T00:00:00.000000000Z,160.068994148
2104-01-31T00:00:00.000000000Z,200.093454064
2104-02-01T00:00:00.000000000Z,237.104138941
2104-02-02T00:00:00.000000000Z,198.277072397
2104-02-03T00:00:00.000000000Z,145.978593372
2104-02-04T00:00:00.000000000Z,110.337233449
2104-02-05T00:00:00.000000000Z,75.3880491247
2104-02-06T00:00:00.000000000Z,51.3481035056
2104-02-07T00:00:00.000000000Z,37.113916633
2104-02-08T00:00:00.000000000Z,51.2329850593
2104-02-09T00:00:00.000000000Z,72.9528563265
2104-02-10T00:00:00.000000000Z,61.3158793262
2104-02-11T00:00:00.000000000Z,59.8301886179
2104-02-12T00:00:00.000000000Z,87.4103550773
2104-02-13T00:00:00.000000000Z,95.4483887702
2104-02-14T00:00:00.000000000Z,73.8221315808
2104-02-15T00:00:00.000000000Z,50.2099208446
2104-02-16T00:00:00.000000000Z,35.6578473144
2104-02-17T00:00:00.000000000Z,26.9552660047
2104-02-18T00:00:00.000000000Z,21.4510902963
2104-02-19T00:00:00.000000000Z,19.6631237497
2104-02-20T00:00:00.000000000Z,66.4177842978
2104-02-21T00:00:00.000000000Z,139.520399929
2104-02-22T00:00:00.000000000Z,143.535845573
2104-02-23T00:00:00.000000000Z,121.542933404
2104-02-24T00:00:00.000000000Z,124.769237441
2104-02-25T00:00:00.000000000Z,116.845439834
2104-02-26T00:00:00.000000000Z,142.470214021
2104-02-27T00:00:00.000000000Z,177.582988428
2104-02-28T00:00:00.000000000Z,141.082654594
2104-02-29T00:00:00.000000000Z,87.5563448922
2104-03-01T00:00:00.000000000Z,59.4426348295
2104-03-02T00:00:00.000000000Z,42.9389210093
2104-03-03T00:00:00.000000000Z,32.3808395821
2104-03-04T00:00:00.000000000Z,25.5384479978
2104-03-05T00:00:00.000000000Z,44.0131922215
2104-03-06T00:00:00.000000000Z,66.8187326568
2104-03-07T00:00:00.000000000Z,54.9274854994
2104-03-08T00:00:00.000000000Z,35.623157894
2104-03-09T00:00:00.000000000Z,26.6310482165
2104-03-10T00:00:00.000000000Z,21.3162630076
2104-03-11T00:00:00.000000000Z,37.8634554819
2104-03-12T00:00:00.000000000Z,57.4356036861
2104-03-13T00:00:00.000000000Z,46.8057315673
2104-03-14T00:00:00.000000000Z,30.6031067072
2104-03-15T00:00:00.000000000Z,23.3556020713
2104-03-16T00:00:00.000000000Z,19.0340181471
2104-03-17T00:00:00.000000000Z,22.6093028014
2104-03-18T00:00:00.000000000Z,27.4543516565
2104-03-19T00:00:00.000000000Z,61.628671509
2104-03-20T00:00:00.000000000Z,119.148654583
2104-03-21T00:00:00.000000000Z,123.611133314
2104-03-22T00:00:00.000000000Z,85.6544062845
2104-03-23T00:00:00.000000000Z,55.7298179633
2104-03-24T00:00:00.000000000Z,92.4452760008
2104-03-25T00:00:00.000000000Z,146.511276694
2104-03-26T00:00:00.000000000Z,157.477466558
2104-03-27T00:00:00.000000000Z,200.11949081
2104-03-28T00:00:00.000000000Z,224.945975526
2104-03-29T00:00:00.000000000Z,186.929624759
2104-03-30T00:00:00.000000000Z,153.207595642
2104-03-31T00:00:00.000000000Z,125.909448976
2104-04-01T00:00:00.000000000Z,92.260960614
2104-04-02T00:00:00.000000000Z,74.6571439466
2104-04-03T00:00:00.000000000Z,207.719670904
2104-04-04T00:00:00.000000000Z,380.647491135
2104-04-05T00:00:00.000000000Z,341.770682821
2104-04-06T00:00:00.000000000Z,222.578002609
2104-04-07T00:00:00.000000000Z,156.037451376
2104-04-08T00:00:00.000000000Z,116.9236228
2104-04-09T00:00:00.000000000Z,92.8156297248
2104-04-10T00:00:00.000000000Z,97.0039574591
2104-04-11T00:00:00.000000000Z,118.438236934
2104-04-12T00:00:00.000000000Z,140.600768666
2104-04-13T00:00:00.000000000Z,150.439323587
2104-04-14T00:00:00.000000000Z,125.50267908
2104-04-15T00:00:00.000000000Z,94.1122775582
2104-04-16T00:00:00.000000000Z,76.5512232774
2104-04-17T00:00:00.000000000Z,65.1553821508
2104-04-18T00:00:00.000000000Z,57.2338280846
2104-04-19T00:00:00.000000000Z,51.5757316411
2104-04-20T00:00:00.000000000Z,47.3229476107
2104-04-21T00:00:00.000000000Z,44.141083829
2104-04-22T00:00:00.000000000Z,42.7995600613
2104-04-23T00:00:00.000000000Z,47.6907668847
2104-04-24T00:00:00.000000000Z,87.1409658494
2104-04-25T00:00:00.000000000Z,120.699843553
2104-04-26T00:00:00.000000000Z,97.6728980238
2104-04-27T00:00:00.000000000Z,67.0101622312
2104-04-28T00:00:00.000000000Z,53.6029405717
2104-04-29T00:00:00.000000000Z,45.7208572554
2104-04-30T00:00:00.000000000Z,40.686624196
2104-05-01T00:00:00.000000000Z,37.630815999
2104-05-02T00:00:00.000000000Z,35.4451739369
2104-05-03T00:00:00.000000000Z,33.252657674
2104-05-04T00:00:00.000000000Z,31.3217207092
2104-05-05T00:00:00.000000000Z,30.3195338203
2104-05-06T00:00:00.000000000Z,30.2417220496
2104-05-07T00:00:00.000000000Z,43.1145109349
2104-05-08T00:00:00.000000000Z,54.377586198
2104-05-09T00:00:00.000000000Z,44.9940166691
2104-05-10T00:00:00.000000000Z,34.3353817476
2104-05-11T00:00:00.000000000Z,30.6216912111
2104-05-12T00:00:00.000000000Z,41.7649612925
2104-05-13T00:00:00.000000000Z,50.2811028038
2104-05-14T00:00:00.000000000Z,39.3246133994
2104-05-15T00:00:00.000000000Z,30.3175848397
2104-05-16T00:00:00.000000000Z,31.233139344
2104-05-17T00:00:00.000000000Z,32.9459216439
2104-05-18T00:00:00.000000000Z,29.9938544387
2104-05-19T00:00:00.000000000Z,26.9928729416
2104-05-20T00:00:00.000000000Z,25.4536207652
2104-05-21T00:00:00.000000000Z,24.1829818942
2104-05-22T00:00:00.000000000Z,23.0002229266
2104-05-23T00:00:00.000000000Z,21.8784975264
2104-05-24T00:00:00.000000000Z,20.8121023716
2104-05-25T00:00:00.000000000Z,19.7979172914
2104-05-26T00:00:00.000000000Z,19.3879557413
2104-05-27T00:00:00.000000000Z,41.6143255286
2104-05-28T00:00:00.000000000Z,70.1140054971
2104-05-29T00:00:00.000000000Z,61.6347873385
2104-05-30T00:00:00.000000000Z,38.8288294285
2104-05-31T00:00:00.000000000Z,29.4696771617
2104-06-01T00:00:00.000000000Z,27.4433057281
2104-06-02T00:00:00.000000000Z,26.3647242699
2104-06-03T00:00:00.000000000Z,25.4195532423
2104-06-04T00:00:00.000000000Z,24.7790787845
2104-06-05T00:00:00.000000000Z,24.3842503548
2104-06-06T00:00:00.000000000Z,23.5555728945
2104-06-07T00:00:00.000000000Z,23.3938859205
2104-06-08T00:00:00.000000000Z,24.5376773097
2104-06-09T00:00:00.000000000Z,25.2960972139
2104-06-10T00:00:00.000000000Z,25.1005537477
2104-06-11T00:00:00.000000000Z,24.6295647258
2104-06-12T00:00:00.000000000Z,23.9459402972
2104-06-13T00:00:00.000000000Z,22.9316689371
2104-06-14T00:00:00.000000000Z,21.8040800707
2104-06-15T00:00:00.000000000Z,20.7399080718
2104-06-16T00:00:00.000000000Z,19.7289670417
2104-06-17T00:00:00.000000000Z,18.7676461094
2104-06-18T00:00:00.000000000Z,17.9129664732
2104-06-19T00:00:00.000000000Z,17.1537219416
2104-06-20T00:00:00.000000000Z,16.7063757447
2104-06-21T00:00:00.000000000Z,16.5260329385
2104-06-22T00:00:00.000000000Z,16.5158942459
2104-06-23T00:00:00.000000000Z,16.9940796727
2104-06-24T00:00:00.000000000Z,17.4098235101
2104-06-25T00:00:00.000000000Z,17.853642967
2104-06-26T00:00:00.000000000Z,18.5994866643
2104-06-27T00:00:00.000000000Z,18.6702879834
2104-06-28T00:00:00.000000000Z,18.0681066667
2104-06-29T00:00:00.000000000Z,17.4616036539
2104-06-30T00:00:00.000000000Z,17.0061231483
2104-07-01T00:00:00.000000000Z,16.5244552775
2104-07-02T00:00:00.000000000Z,15.838969336
2104-07-03T00:00:00.000000000Z,15.0805295125
2104-07-04T00:00:00.000000000Z,14.3537320948
2104-07-05T00:00:00.000000000Z,13.6544195118
2104-07-06T00:00:00.000000000Z,12.9895812604
2104-07-07T00:00:00.000000000Z,12.3573324363
2104-07-08T00:00:00.000000000Z,12.0214291635
2104-07-09T00:00:00.000000000Z,11.9404904466
2104-07-10T00:00:00.000000000Z,11.592442198
2104-07-11T00:00:00.000000000Z,11.0213801226
2104-07-12T00:00:00.000000000Z,10.4834947038
2104-07-13T00:00:00.000000000Z,9.9732263129
2104-07-14T00:00:00.000000000Z,9.4881680561
2104-07-15T00:00:00.000000000Z,9.026874513
2104-07-16T00:00:00.000000000Z,8.58812933
2104-07-17T00:00:00.000000000Z,8.1708125504
2104-07-18T00:00:00.000000000Z,7.7738697601
2104-07-19T00:00:00.000000000Z,7.3963018751
2104-07-20T00:00:00.000000000Z,7.037160175
2104-07-21T00:00:00.000000000Z,6.6955429965
2104-07-22T00:00:00.000000000Z,6.3705930801
2104-07-23T00:00:00.000000000Z,6.0614952397
2104-07-24T00:00:00.000000000Z,5.7674742301
2104-07-25T00:00:00.000000000Z,6.2096947215
2104-07-26T00:00:00.000000000Z,7.6632859613
2104-07-27T00:00:00.000000000Z,8.7966100266
2104-07-28T00:00:00.000000000Z,8.9739390169
2104-07-29T00:00:00.000000000Z,9.7597804265
2104-07-30T00:00:00.000000000Z,11.3723808795
2104-07-31T00:00:00.000000000Z,11.7928297251
2104-08-01T00:00:00.000000000Z,12.571949498
2104-08-02T00:00:00.000000000Z,14.5818008773
2104-08-03T00:00:00.000000000Z,15.0748565082
2104-08-04T00:00:00.000000000Z,14.3016486539
2104-08-05T00:00:00.000000000Z,13.6167202673
2104-08-06T00:00:00.000000000Z,13.3973089131
2104-08-07T00:00:00.000000000Z,13.6567892006
2104-08-08T00:00:00.000000000Z,15.0038122683
2104-08-09T00:00:00.000000000Z,17.322576477
2104-08-10T00:00:00.000000000Z,18.1226253101
2104-08-11T00:00:00.000000000Z,17.353902839
2104-08-12T00:00:00.000000000Z,16.4907304988
2104-08-13T00:00:00.000000000Z,15.6848386186
2104-08-14T00:00:00.000000000Z,14.9204913441
2104-08-15T00:00:00.000000000Z,14.1938721916
2104-08-16T00:00:00.000000000Z,13.502838917
2104-08-17T00:00:00.000000000Z,13.0068440477
2104-08-18T00:00:00.000000000Z,13.7063464861
2104-08-19T00:00:00.000000000Z,15.313099405
2104-08-20T00:00:00.000000000Z,16.0298797717
2104-08-21T00:00:00.000000000Z,16.2288240136
2104-08-22T00:00:00.000000000Z,16.4966974404
2104-08-23T00:00:00.000000000Z,17.1462449057
2104-08-24T00:00:00.000000000Z,18.3525409961
2104-08-25T00:00:00.000000000Z,18.9514998068
2104-08-26T00:00:00.000000000Z,19.8507080288
2104-08-27T00:00:00.000000000Z,21.3302103332
2104-08-28T00:00:00.000000000Z,22.1366822427
2104-08-29T00:00:00.000000000Z,22.9193189014
2104-08-30T00:00:00.000000000Z,23.8822879149
2104-08-31T00:00:00.000000000Z,24.6307567124
2104-09-01T00:00:00.000000000Z,24.8869680641
2104-09-02T00:00:00.000000000Z,24.5977420886
2104-09-03T00:00:00.000000000Z,24.8260412752
2104-09-04T00:00:00.000000000Z,25.3651334267
2104-09-05T00:00:00.000000000Z,24.9232972616
2104-09-06T00:00:00.000000000Z,23.8216596995
2104-09-07T00:00:00.000000000Z,22.818714879
2104-09-08T00:00:00.000000000Z,22.1422805201
2104-09-09T00:00:00.000000000Z,21.6156090357
2104-09-10T00:00:00.000000000Z,20.8212106705
2104-09-11T00:00:00.000000000Z,20.1813730213
2104-09-12T00:00:00.000000000Z,20.2073585239
2104-09-13T00:00:00.000000000Z,20.4906727466
2104-09-14T00:00:00.000000000Z,20.3815563472
2104-09-15T00:00:00.000000000Z,20.19043768
2104-09-16T00:00:00.000000000Z,20.135201077
2104-09-17T00:00:00.000000000Z,19.5490994544
2104-09-18T00:00:00.000000000Z,18.6458588876
2104-09-19T00:00:00.000000000Z,18.0307093763
2104-09-20T00:00:00.000000000Z,18.2227346508
2104-09-21T00:00:00.000000000Z,44.3282153127
2104-09-22T00:00:00.000000000Z,62.9582817068
2104-09-23T00:00:00.000000000Z,41.7128710939
2104-09-24T00:00:00.000000000Z,25.5103615656
2104-09-25T00:00:00.000000000Z,23.1671552109
2104-09-26T00:00:00.000000000Z,22.9878133784
2104-09-27T00:00:00.000000000Z,22.7623043657
2104-09-28T00:00:00.000000000Z,21.7065479711
2104-09-29T00:00:00.000000000Z,20.4828098372
2104-09-30T00:00:00.000000000Z,39.5208230988
2104-10-01T00:00:00.000000000Z,53.5936397435
2104-10-02T00:00:00.000000000Z,36.9077377833
2104-10-03T00:00:00.000000000Z,23.739145394
2104-10-04T00:00:00.000000000Z,21.0426007904
2104-10-05T00:00:00.000000000Z,19.809195119
2104-10-06T00:00:00.000000000Z,18.8163179491
2104-10-07T00:00:00.000000000Z,17.8959000374
2104-10-08T00:00:00.000000000Z,17.041615455
2104-10-09T00:00:00.000000000Z,16.3279936815
2104-10-10T00:00:00.000000000Z,15.720175563
2104-10-11T00:00:00.000000000Z,15.2320199387
2104-10-12T00:00:00.000000000Z,14.8347225919
2104-10-13T00:00:00.000000000Z,17.0012249056
2104-10-14T00:00:00.000000000Z,18.9866435327
2104-10-15T00:00:00.000000000Z,17.0700017007
2104-10-16T00:00:00.000000000Z,15.0616315716
2104-10-17T00:00:00.000000000Z,14.2954228233
2104-10-18T00:00:00.000000000Z,13.8289760292
2104-10-19T00:00:00.000000000Z,13.417234114
2104-10-20T00:00:00.000000000Z,12.8647016196
2104-10-21T00:00:00.000000000Z,12.2346461997
2104-10-22T00:00:00.000000000Z,11.8345925949
2104-10-23T00:00:00.000000000Z,22.6315569942
2104-10-24T00:00:00.000000000Z,30.4383792863
2104-10-25T00:00:00.000000000Z,21.1892591364
2104-10-26T00:00:00.000000000Z,13.9118961044
2104-10-27T00:00:00.000000000Z,12.5245418734
2104-10-28T00:00:00.000000000Z,12.0745042661
2104-10-29T00:00:00.000000000Z,11.7520246491
2104-10-30T00:00:00.000000000Z,11.4429299605
2104-10-31T00:00:00.000000000Z,11.0041114476
2104-11-01T00:00:00.000000000Z,10.4653796913
2104-11-02T00:00:00.000000000Z,9.9553650795
2104-11-03T00:00:00.000000000Z,15.318435616
2104-11-04T00:00:00.000000000Z,19.3139101375
2104-11-05T00:00:00.000000000Z,14.4019254406
2104-11-06T00:00:00.000000000Z,19.7521891255
2104-11-07T00:00:00.000000000Z,28.8252705064
2104-11-08T00:00:00.000000000Z,24.7000718695
2104-11-09T00:00:00.000000000Z,17.2870123679
2104-11-10T00:00:00.000000000Z,19.8374993361
2104-11-11T00:00:00.000000000Z,22.955980032
2104-11-12T00:00:00.000000000Z,24.1612047442
2104-11-13T00:00:00.000000000Z,25.219826466
2104-11-14T00:00:00.000000000Z,24.8542334766
2104-11-15T00:00:00.000000000Z,24.1881949842
2104-11-16T00:00:00.000000000Z,27.1905465966
2104-11-17T00:00:00.000000000Z,34.5371583015
2104-11-18T00:00:00.000000000Z,29.2904379047
2104-11-19T00:00:00.000000000Z,18.748581914
2104-11-20T00:00:00.000000000Z,14.2606616481
2104-11-21T00:00:00.000000000Z,29.874202248
2104-11-22T00:00:00.000000000Z,41.4651104727
2104-11-23T00:00:00.000000000Z,27.2517793761
2104-11-24T00:00:00.000000000Z,16.3017419186
2104-11-25T00:00:00.000000000Z,35.4239949689
2104-11-26T00:00:00.000000000Z,50.0293637566
2104-11-27T00:00:00.000000000Z,32.1511820363
2104-11-28T00:00:00.000000000Z,18.3962366456
2104-11-29T00:00:00.000000000Z,17.2893189906
2104-11-30T00:00:00.000000000Z,17.4123513954
2104-12-01T00:00:00.000000000Z,22.4534831969
2104-12-02T00:00:00.000000000Z,51.2846536509
2104-12-03T00:00:00.000000000Z,73.4416792191
2104-12-04T00:00:00.000000000Z,63.1015588183
2104-12-05T00:00:00.000000000Z,43.804379865
2104-12-06T00:00:00.000000000Z,28.1889246354
2104-12-07T00:00:00.000000000Z,21.2044339971
2104-12-08T00:00:00.000000000Z,31.2480649296
2104-12-09T00:00:00.000000000Z,39.5359769417
2104-12-10T00:00:00.000000000Z,29.5032220113
2104-12-11T00:00:00.000000000Z,20.7677437145
2104-12-12T00:00:00.000000000Z,22.2700810849
2104-12-13T00:00:00.000000000Z,29.7802949053
2104-12-14T00:00:00.000000000Z,45.6484463692
2104-12-15T00:00:00.000000000Z,57.0414252401
2104-12-16T00:00:00.000000000Z,45.3839183471
2104-12-17T00:00:00.000000000Z,32.163032035
2104-12-18T00:00:00.000000000Z,28.0830909043
2104-12-19T00:00:00.000000000Z,25.5507008786
2104-12-20T00:00:00.000000000Z,23.8914243772
2104-12-21T00:00:00.000000000Z,20.4829361789
2104-12-22T00:00:00.000000000Z,17.9483504038
2104-12-23T00:00:00.000000000Z,17.0781366766
2104-12-24T00:00:00.000000000Z,16.438583135
2104-12-25T00:00:00.000000000Z,15.6277462521
2104-12-26T00:00:00.000000000Z,14.8150126825
2104-12-27T00:00:00.000000000Z,14.086756728
2104-12-28T00:00:00.000000000Z,13.3998456011
2104-12-29T00:00:00.000000000Z,12.7473415497
2104-12-30T00:00:00.000000000Z,12.4243133628
2104-12-31T00:00:00.000000000Z,12.1647400839
2105-01-01T00:00:00.000000000Z,11.5189725404
2105-01-02T00:00:00.000000000Z,19.638857241
2105-01-03T00:00:00.000000000Z,36.9848350461
2105-01-04T00:00:00.000000000Z,49.0707442935
2105-01-05T00:00:00.000000000Z,43.8178552742
2105-01-06T00:00:00.000000000Z,27.682123495
2105-01-07T00:00:00.000000000Z,19.3656387395
2105-01-08T00:00:00.000000000Z,24.0129039259
2105-01-09T00:00:00.000000000Z,42.8730836966
2105-01-10T00:00:00.000000000Z,60.5968292691
2105-01-11T00:00:00.000000000Z,82.7154503124
2105-01-12T00:00:00.000000000Z,99.4023635059
2105-01-13T00:00:00.000000000Z,79.4304451587
2105-01-14T00:00:00.000000000Z,51.2378520909
2105-01-15T00:00:00.000000000Z,36.757174174
2105-01-16T00:00:00.000000000Z,28.1627286337
2105-01-17T00:00:00.000000000Z,22.0762977426
2105-01-18T00:00:00.000000000Z,36.4445083643
2105-01-19T00:00:00.000000000Z,56.0683731305
2105-01-20T00:00:00.000000000Z,47.758486189
2105-01-21T00:00:00.000000000Z,42.586221492
2105-01-22T00:00:00.000000000Z,49.796091226
2105-01-23T00:00:00.000000000Z,52.8022296015
2105-01-24T00:00:00.000000000Z,56.6920009005
2105-01-25T00:00:00.000000000Z,51.9240918012
2105-01-26T00:00:00.000000000Z,51.0862140051
2105-01-27T00:00:00.000000000Z,69.6734871451
2105-01-28T00:00:00.000000000Z,79.4418521088
2105-01-29T00:00:00.000000000Z,78.1688508606
2105-01-30T00:00:00.000000000Z,109.129938349
2105-01-31T00:00:00.000000000Z,176.34984216
2105-02-01T00:00:00.000000000Z,205.927618208
2105-02-02T00:00:00.000000000Z,163.07860787
2105-02-03T00:00:00.000000000Z,104.585305456
2105-02-04T00:00:00.000000000Z,67.4173412384
2105-02-05T00:00:00.000000000Z,46.5616732573
2105-02-06T00:00:00.000000000Z,34.0237756247
2105-02-07T00:00:00.000000000Z,48.5222660587
2105-02-08T00:00:00.000000000Z,70.7714910055
2105-02-09T00:00:00.000000000Z,207.282559093
2105-02-10T00:00:00.000000000Z,383.619617588
2105-02-11T00:00:00.000000000Z,341.930467173
2105-02-12T00:00:00.000000000Z,255.415995379
2105-02-13T00:00:00.000000000Z,238.229629663
2105-02-14T00:00:00.000000000Z,181.137409846
2105-02-15T00:00:00.000000000Z,116.371100362
2105-02-16T00:00:00.000000000Z,80.4486726864
2105-02-17T00:00:00.000000000Z,58.6783349585
2105-02-18T00:00:00.000000000Z,45.0598424494
2105-02-19T00:00:00.000000000Z,37.7308651524
2105-02-20T00:00:00.000000000Z,33.1522791506
2105-02-21T00:00:00.000000000Z,57.1205529797
2105-02-22T00:00:00.000000000Z,179.319841159
2105-02-23T00:00:00.000000000Z,283.949953719
2105-02-24T00:00:00.000000000Z,236.672137503
2105-02-25T00:00:00.000000000Z,175.105202482
2105-02-26T00:00:00.000000000Z,196.369491971
2105-02-27T00:00:00.000000000Z,211.235588152
2105-02-28T00:00:00.000000000Z,167.299633985
2105-03-01T00:00:00.000000000Z,133.848277296
2105-03-02T00:00:00.000000000Z,197.684320663
2105-03-03T00:00:00.000000000Z,441.516008058
2105-03-04T00:00:00.000000000Z,622.462555959
2105-03-05T00:00:00.000000000Z,507.577415008
2105-03-06T00:00:00.000000000Z,331.184890616
2105-03-07T00:00:00.000000000Z,236.724030083
2105-03-08T00:00:00.000000000Z,179.543761471
2105-03-09T00:00:00.000000000Z,143.360833212
2105-03-10T00:00:00.000000000Z,119.768216574
2105-03-11T00:00:00.000000000Z,103.862434356
2105-03-12T00:00:00.000000000Z,92.6930711824
2105-03-13T00:00:00.000000000Z,84.4702820438
2105-03-14T00:00:00.000000000Z,78.1052417162
2105-03-15T00:00:00.000000000Z,72.9341620242
2105-03-16T00:00:00.000000000Z,68.5511718596
2105-03-17T00:00:00.000000000Z,64.7069874575
2105-03-18T00:00:00.000000000Z,61.2474613907
2105-03-19T00:00:00.000000000Z,58.0763131443
2105-03-20T00:00:00.000000000Z,55.3477512742
2105-03-21T00:00:00.000000000Z,53.2494138504
2105-03-22T00:00:00.000000000Z,51.4305864006
2105-03-23T00:00:00.000000000Z,49.719970161
2105-03-24T00:00:00.000000000Z,48.1145931722
2105-03-25T00:00:00.000000000Z,46.2423687459
2105-03-26T00:00:00.000000000Z,44.3564474374
2105-03-27T00:00:00.000000000Z,42.7744061353
2105-03-28T00:00:00.000000000Z,41.1175163818
2105-03-29T00:00:00.000000000Z,52.0270210658
2105-03-30T00:00:00.000000000Z,60.2560088958
2105-03-31T00:00:00.000000000Z,49.3312162659
2105-04-01T00:00:00.000000000Z,47.4474139
2105-04-02T00:00:00.000000000Z,50.2088478495
2105-04-03T00:00:00.000000000Z,42.8380631113
2105-04-04T00:00:00.000000000Z,36.7434507491
2105-04-05T00:00:00.000000000Z,34.4035486345
2105-04-06T00:00:00.000000000Z,32.6523140312
2105-04-07T00:00:00.000000000Z,31.0505826639
2105-04-08T00:00:00.000000000Z,29.5352502595
2105-04-09T00:00:00.000000000Z,28.0950331881
2105-04-10T00:00:00.000000000Z,26.7253561866
2105-04-11T00:00:00.000000000Z,25.4226038707
2105-04-12T00:00:00.000000000Z,24.815796627
2105-04-13T00:00:00.000000000Z,24.93870275
2105-04-14T00:00:00.000000000Z,24.5230669941
2105-04-15T00:00:00.000000000Z,23.4186571917
2105-04-16T00:00:00.000000000Z,22.4339900678
2105-04-17T00:00:00.000000000Z,22.0928403884
2105-04-18T00:00:00.000000000Z,21.9841401321
2105-04-19T00:00:00.000000000Z,21.2993197124
2105-04-20T00:00:00.000000000Z,20.2838657695
2105-04-21T00:00:00.000000000Z,19.3118409002
2105-04-22T00:00:00.000000000Z,18.3696213891
2105-04-23T00:00:00.000000000Z,17.785387864
2105-04-24T00:00:00.000000000Z,17.5077339837
2105-04-25T00:00:00.000000000Z,16.9238559258
2105-04-26T00:00:00.000000000Z,16.0888791373
2105-04-27T00:00:00.000000000Z,15.4374541568
2105-04-28T00:00:00.000000000Z,15.2102824196
2105-04-29T00:00:00.000000000Z,15.5059667812
2105-04-30T00:00:00.000000000Z,15.8990698269
2105-05-01T00:00:00.000000000Z,15.7440253376
2105-05-02T00:00:00.000000000Z,15.2220948339
2105-05-03T00:00:00.000000000Z,15.0102775815
2105-05-04T00:00:00.000000000Z,15.2102731947
