Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Description,Bi-directional
LEA3136_link,LEA3136_ph2b,ExDO42,TWU-LEA-LON-3125-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3137_link,LEA3137_ph2b,ExDO42,TWU-LEA-LON-3126-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3138_link,LEA3138_ph2b,ExDO42,TWU-LEA-LON-3127-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3139_link,LEA3139_ph2b,ExDO42,TWU-LEA-LON-3128-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3140_link,LEA3140_ph2b,ExDO42,TWU-LEA-LON-3129-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3141_link,LEA3141_ph2b,ExDO42,TWU-LEA-LON-3130-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3142_link,LEA3142_ph2b,ExDO42,TWU-LEA-LON-3131-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3143_link,LEA3143_ph2b,ExDO42,TWU-LEA-LON-3132-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3144_link,LEA3144_ph2b,ExDO42,TWU-LEA-LON-3133-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3145_link,LEA3145_ph2b,ExDO42,TWU-LEA-LON-3134-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3146_link,LEA3146_ph2b,ExDO42,TWU-LEA-LON-3135-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3147_link,LEA3147_ph2b,ExDO42,TWU-LEA-LON-3136-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3148_link,LEA3148_ph2b,ExDO42,TWU-LEA-LON-3137-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3149_link,LEA3149_ph2b,ExDO42,TWU-LEA-LON-3138-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3150_link,LEA3150_ph2b,ExDO42,TWU-LEA-LON-3139-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3151_link,LEA3151_ph2b,ExDO42,TWU-LEA-LON-3140-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3152_link,LEA3152_ph2b,ExDO42,TWU-LEA-LON-3141-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3153_link,LEA3153_ph2b,ExDO42,TWU-LEA-LON-3142-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3154_link,LEA3154_ph2b,ExDO42,TWU-LEA-LON-3143-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3155_link,LEA3155_ph2b,ExDO42,TWU-LEA-LON-3144-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3156_link,LEA3156_ph2b,ExDO42,TWU-LEA-LON-3145-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3157_link,LEA3157_ph2b,ExDO42,TWU-LEA-LON-3146-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3158_link,LEA3158_ph2b,ExDO42,TWU-LEA-LON-3147-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3159_link,LEA3159_ph2b,ExDO42,TWU-LEA-LON-3148-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3160_link,LEA3160_ph2b,ExDO42,TWU-LEA-LON-3149-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3161_link,LEA3161_ph2b,ExDO42,TWU-LEA-LON-3150-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3162_link,LEA3162_ph2b,ExDO42,TWU-LEA-LON-3151-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3163_link,LEA3163_ph2b,ExDO42,TWU-LEA-LON-3152-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3164_link,LEA3164_ph2b,ExDO42,TWU-LEA-LON-3153-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3165_link,LEA3165_ph2b,ExDO42,TWU-LEA-LON-3154-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3166_link,LEA3166_ph2b,ExDO42,TWU-LEA-LON-3155-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3167_link,LEA3167_ph2b,ExDO42,TWU-LEA-LON-3156-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3168_link,LEA3168_ph2b,ExDO42,TWU-LEA-LON-3157-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3169_link,LEA3169_ph2b,ExDO42,TWU-LEA-LON-3158-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3170_link,LEA3170_ph2b,ExDO42,TWU-LEA-LON-3159-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3171_link,LEA3171_ph2b,ExDO42,TWU-LEA-LON-3160-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3172_link,LEA3172_ph2b,ExDO42,TWU-LEA-LON-3161-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3173_link,LEA3173_ph2b,ExDO42,TWU-LEA-LON-3162-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3174_link,LEA3174_ph2b,ExDO42,TWU-LEA-LON-3163-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3175_link,LEA3175_ph2b,ExDO42,TWU-LEA-LON-3164-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3176_link,LEA3176_ph2b,ExDO42,TWU-LEA-LON-3165-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3177_link,LEA3177_ph2b,ExDO42,TWU-LEA-LON-3166-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3178_link,LEA3178_ph2b,ExDO42,TWU-LEA-LON-3167-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3179_link,LEA3179_ph2b,ExDO42,TWU-LEA-LON-3168-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3180_link,LEA3180_ph2b,ExDO42,TWU-LEA-LON-3169-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3181_link,LEA3181_ph2b,ExDO42,TWU-LEA-LON-3170-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3182_link,LEA3182_ph2b,ExDO42,TWU-LEA-LON-3171-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3183_link,LEA3183_ph2b,ExDO42,TWU-LEA-LON-3172-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3184_link,LEA3184_ph2b,ExDO42,TWU-LEA-LON-3173-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3185_link,LEA3185_ph2b,ExDO42,TWU-LEA-LON-3174-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3186_link,LEA3186_ph2b,ExDO42,TWU-LEA-LON-3175-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3187_link,LEA3187_ph2b,ExDO42,TWU-LEA-LON-3176-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3188_link,LEA3188_ph2b,ExDO42,TWU-LEA-LON-3177-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3189_link,LEA3189_ph2b,ExDO42,TWU-LEA-LON-3178-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3190_link,LEA3190_ph2b,ExDO42,TWU-LEA-LON-3179-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3191_link,LEA3191_ph2b,ExDO42,TWU-LEA-LON-3180-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3192_link,LEA3192_ph2b,ExDO42,TWU-LEA-LON-3181-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3193_link,LEA3193_ph2b,ExDO42,TWU-LEA-LON-3182-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3194_link,LEA3194_ph2b,ExDO42,TWU-LEA-LON-3183-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3195_link,LEA3195_ph2b,ExDO42,TWU-LEA-LON-3184-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3196_link,LEA3196_ph2b,ExDO42,TWU-LEA-LON-3185-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3197_link,LEA3197_ph2b,ExDO42,TWU-LEA-LON-3186-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3198_link,LEA3198_ph2b,ExDO42,TWU-LEA-LON-3187-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3199_link,LEA3199_ph2b,ExDO42,TWU-LEA-LON-3188-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3200_link,LEA3200_ph2b,ExDO42,TWU-LEA-LON-3189-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3201_link,LEA3201_ph2b,ExDO42,TWU-LEA-LON-3190-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3202_link,LEA3202_ph2b,ExDO42,TWU-LEA-LON-3191-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3203_link,LEA3203_ph2b,ExDO42,TWU-LEA-LON-3192-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3204_link,LEA3204_ph2b,ExDO42,TWU-LEA-LON-3193-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3205_link,LEA3205_ph2b,ExDO42,TWU-LEA-LON-3194-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3206_link,LEA3206_ph2b,ExDO42,TWU-LEA-LON-3195-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3207_link,LEA3207_ph2b,ExDO42,TWU-LEA-LON-3196-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3208_link,LEA3208_ph2b,ExDO42,TWU-LEA-LON-3197-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3209_link,LEA3209_ph2b,ExDO42,TWU-LEA-LON-3198-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3210_link,LEA3210_ph2b,ExDO42,TWU-LEA-LON-3199-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3211_link,LEA3211_ph2b,ExDO42,TWU-LEA-LON-3200-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3212_link,LEA3212_ph2b,ExDO42,TWU-LEA-LON-3201-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3213_link,LEA3213_ph2b,ExDO42,TWU-LEA-LON-3202-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3214_link,LEA3214_ph2b,ExDO42,TWU-LEA-LON-3203-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3215_link,LEA3215_ph2b,ExDO42,TWU-LEA-LON-3204-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3216_link,LEA3216_ph2b,ExDO42,TWU-LEA-LON-3205-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
LEA3217_link,LEA3217_ph2b,ExDO42,TWU-LEA-LON-3206-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,
