Name ,x,y,Type,WRSE-Ref,Zone generic,Company,WRZ,Earliest Start Year,Year Activated,Asset life,DO,Demand flow,Demand + THR flow,DI,THR,Loss,Financial_ cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,OneOff cost,OneOff cost spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,OneOff carbon,OneOff carbon cost spent,Ratchet,ExDO VOPEX (p/m3),Percentage of ExDO VOPEX (calc),Percentage of ExDO VOPEX (round upto 5%),Description
Sop886_ph2b,459900,183400,NGW,TWU-NGW-SWX-0090,WRZ23,TWU,SWX,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,10.4,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,565.5,NULL,7.97,NULL,0,NULL,,NULL,1,,,,GW South Stoke B
Sop1089_ph2b,459900,183400,NGW,TWU-NGW-SWX-0091,WRZ23,TWU,SWX,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,85.18,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,9837.79,NULL,26.19,NULL,0,NULL,,NULL,1,,,,GW South Stoke A (with treatmen
Sop1081_ph2b,473900,176100,EGW,TWU-EGW-KEN-0390,WRZ25,TWU,KEN,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,20.12,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,11558.71,NULL,36.81,NULL,0,NULL,,NULL,1,,,,GW Sheeplands Licence (disagg)
Sop825_ph2b,473900,176100,EGW,TWU-EGW-KEN-0410,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,10.18,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,4345.21,NULL,17.41,NULL,0,NULL,,NULL,1,,,,GW Shalbourne
Sop1085_ph2b,466001,176100,NGW,TWU-NGW-KEN-0670,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,22.71,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,15212.83,NULL,81.98,NULL,0,NULL,,NULL,1,,,,GW Purley
Sop829_ph2b,473900,176100,EGW,TWU-EGW-KEN-0460,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,15.56,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,1821.66,NULL,31.26,NULL,0,NULL,,NULL,1,,,,GW Playhatch (increased licence
Sop823_ph2b,494000,141700,EGW,TWU-EGW-GUI-0570,WRZ27,TWU,GUI,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,13.81,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,1359.57,NULL,8.57,NULL,0,NULL,,NULL,1,,,,GW Mousehill and Rodborough
Sop888_ph2b,458500,183000,NGW,TWU-NGW-SWX-0250,WRZ23,TWU,SWX,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,10.12,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,589.31,NULL,48.49,NULL,0,NULL,,NULL,1,,,,GW Moulsford option 2
Sop887_ph2b,458500,183000,NGW,TWU-NGW-SWX-0110,WRZ23,TWU,SWX,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,69.47,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,12472.2,NULL,40.18,NULL,0,NULL,,NULL,1,,,,GW Moulsford option 1 (with tre
Sop1084_ph2b,467183,164241,NGW,TWU-NGW-KEN-0660,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,18.67,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,4061.75,NULL,25.52,NULL,0,NULL,,NULL,1,,,,GW Mortimer disused source
Sop830_ph2b,467200,164100,EGW,TWU-EGW-KEN-0470,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,28.2,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,988.8,NULL,11.85,NULL,0,NULL,,NULL,1,,,,GW Mortimer (transfer Arborfiel
Sop1088_ph2b,479286,184675,NGW,TWU-NGW-SWA-0700,WRZ24,TWU,SWA,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,9.17,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,14.73,NULL,53.64,NULL,0,NULL,,NULL,1,,,,GW Medmenham (increased licence
Sop833_ph2b,467000,176600,NGW,TWU-NGW-KEN-0420,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,24.01,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,12619.28,NULL,81.98,NULL,0,NULL,,NULL,1,,,,GW Mapledurham 
Sop827_ph2b,433407,167897,EGW,TWU-EGW-KEN-0400,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,19.25,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,1814.47,NULL,15.27,NULL,0,NULL,,NULL,1,,,,GW Hungerford (licence increase
Sop855_ph2b,535300,174900,EGW,TWU-EGW-LON-0340,WRZ22,TWU,LON,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,26.23,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,1263.36,NULL,12.31,NULL,0,NULL,,NULL,1,,,,GW Honor Oak
Sop1083_ph2b,467000,176600,NGW,TWU-NGW-KEN-0650,WRZ25,TWU,KEN,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,13.75,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,9077.08,NULL,53.64,NULL,0,NULL,,NULL,1,,,,GW Fobney BH
Sop853_ph2b,538802,184824,EGW,TWU-EGW-LON-0200,WRZ22,TWU,LON,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,50.34,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,5.38,NULL,8.4,NULL,0,NULL,,NULL,1,,,,GW ELRED
Sop875_ph2b,497300,178200,EGW,TWU-EGW-SWA-0500,WRZ24,TWU,SWA,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,16.55,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,2878.68,NULL,23.1,NULL,0,NULL,,NULL,1,,,,GW Datchet (pumps)
Sop828_ph2b,450800,172700,EGW,TWU-EGW-KEN-0440,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,28.23,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,1629.64,NULL,11.26,NULL,0,NULL,,NULL,1,,,,GW Cold Ash disused source
Sop874_ph2b,489100,188000,EGW,TWU-EGW-SWA-0480,WRZ24,TWU,SWA,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,8.3,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,7800.06,NULL,49.89,NULL,0,NULL,,NULL,1,,,,GW Bourne End (increased licenc
Sop826_ph2b,474400,167700,EGW,TWU-EGW-KEN-0430,WRZ25,TWU,KEN,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,24.58,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,2721.74,NULL,13.73,NULL,0,NULL,,NULL,1,,,,GW Arborfield disused source 
Sop856_ph2b,537000,162800,EGW,TWU-EGW-LON-0350,WRZ22,TWU,LON,2016,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,44,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,23.67,NULL,36.66,NULL,0,NULL,,NULL,1,,,,GW Addington
Sop845_ph2b,555100,176500,DES,TWU-DES-LON-0060,WRZ22,TWU,LON,2018,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,35.11,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,34825.49,NULL,3125.69,NULL,0,NULL,,NULL,1,,,,DSL Long Reach (brackish GW)
Sop844_ph2b,548100,180700,DES,TWU-DES-LON-0052,WRZ22,TWU,LON,2021,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,29.59,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,122876.23,NULL,13937.02,NULL,0,NULL,,NULL,1,,,,DSL Estuary South 50 Mld 
Sop842_ph2b,548100,180700,DES,TWU-DES-LON-0050,WRZ22,TWU,LON,2021,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,29.29,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,344227.22,NULL,42144,NULL,0,NULL,,NULL,1,,,,DSL Estuary South 150 Mld 
Sop843_ph2b,548100,180700,DES,TWU-DES-LON-0051,WRZ22,TWU,LON,2021,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,27.96,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,232696.12,NULL,27873.54,NULL,0,NULL,,NULL,1,,,,DSL Estuary South 100 Mld
Sop1090_ph2b,535194,188314,NSW,TWU-NSW-LON-0710,WRZ22,TWU,LON,2021,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,94.45,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,350881.88,NULL,37959.09,NULL,0,NULL,,NULL,1,,,,DRA Lower Lee SW Abstraction
Sop889_ph2b,453248,196928,NSW,TWU-NSW-SWX-0100,WRZ23,TWU,SWX,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,7.77,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,2287.29,NULL,0.27,NULL,0,NULL,,NULL,1,,,,DRA Culham (Farmoor)
Sop3032_ph2b,444500,206200,NSW,TWU-NSW-LON-0830,WRZ22,TWU,LON,2021,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,19.37,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,46930.49,NULL,628.4,NULL,0,NULL,,NULL,1,,,,DRA Comp (Farmoor)
Sop1112_ph2b,407499,185038,RTR,TWU-RTR-SWX-0740,WRZ23,TWU,SWX,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,11.1,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,875.52,NULL,0.27,NULL,0,NULL,,NULL,1,,,,BT WSX Minety to Flaxlands
Sop864_ph2b,535194,188314,RTR,TWU-RTR-LON-0610,WRZ22,TWU,LON,2015,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,6.2,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,,NULL,1,,,,BT ESW Chingford reduction (end at end of 2035)
Sop1170_ph2b,508600,170100,ASR,TWU-ASR-LON-0330,WRZ22,TWU,LON,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,74.5,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,678.93,NULL,13.22,NULL,0,NULL,,NULL,1,,,,ASR Thames ValleyThames Central
Sop840_ph2b,537000,162800,ASR,TWU-ASR-LON-0320,WRZ22,TWU,LON,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,121.54,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,6232.19,NULL,66.66,NULL,0,NULL,,NULL,1,,,,ASR South East London (Addingto
Sop873_ph2b,488000,204100,ASR,TWU-ASR-SWA-0540,WRZ24,TWU,SWA,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,67.47,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,7885.07,NULL,61.32,NULL,0,NULL,,NULL,1,,,,ASR Hampden Bottom-Wendover
Sop822_ph2b,500500,150700,ASR,TWU-ASR-GUI-0580,WRZ27,TWU,GUI,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,75.36,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,4330.37,NULL,37.36,NULL,0,NULL,,NULL,1,,,,ASR Guildford (Abbotswood)
Sop837_ph2b,552102,162940,ASR,TWU-ASR-LON-0310,WRZ22,TWU,LON,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,87.68,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,6584.89,NULL,65.99,NULL,0,NULL,,NULL,1,,,,ASR Darent Valley (Lullingstone
Sop839_ph2b,555961,168051,ASR,TWU-ASR-LON-0312,WRZ22,TWU,LON,2018,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,34.34,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,5581.07,NULL,65.99,NULL,0,NULL,,NULL,1,,,,ASR Darent Valley (Horton Kirby
Sop838_ph2b,553485,165509,ASR,TWU-ASR-LON-0311,WRZ22,TWU,LON,2018,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,33.84,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,5725.56,NULL,65.99,NULL,0,NULL,,NULL,1,,,,ASR Darent Valley (Eynsford)
Sop3033_ph2b,541416,176663,ASR,TWU-ASR-LON-0840,WRZ22,TWU,LON,2016,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,1.69,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,7523.13,NULL,63.39,NULL,0,NULL,,NULL,1,,,,AR SLARS - Streatham DOav 5Mld
Sop3034_ph2b,541416,176663,ASR,TWU-ASR-LON-0850,WRZ22,TWU,LON,2016,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0.74,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,9027.76,NULL,76.07,NULL,0,NULL,,NULL,1,,,,AR SLARS - Merton DOav 6Mld  
Sop3035_ph2b,541416,176663,ASR,TWU-ASR-LON-0860,WRZ22,TWU,LON,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,2.03,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,12037.01,NULL,101.43,NULL,0,NULL,,NULL,1,,,,AR SLARS - Kidbrooke Ext DOav 8
Sop836_ph2b,541416,176663,ASR,TWU-ASR-LON-0040,WRZ22,TWU,LON,2019,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,30.14,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,28587.91,NULL,240.9,NULL,0,NULL,,NULL,1,,,,AR SLARS
Sop835_ph2b,541416,176663,ASR,TWU-ASR-LON-0020,WRZ22,TWU,LON,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,4194.82,NULL,55.23,NULL,0,NULL,,NULL,1,,,,AR Kidbrooke
Sop1066_ph2b,530768,189378,ASR,TWU-ASR-LON-0630,WRZ22,TWU,LON,2017,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,13.5,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,74.09,NULL,0.06,NULL,0,NULL,,NULL,1,,,,AR Hornsey
Sop883_ph2b,407900,196700,ASR,TWU-ASR-SWX-0230,WRZ23,TWU,SWX,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,72.59,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,9164.2,NULL,97.27,NULL,0,NULL,,NULL,1,,,,AR Cricklade
Sop3036_ph2b,407900,196700,ESW,SWS-ESW-KME-0160,WRZ06,SWS,KME,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,3.36,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,120.8693774,NULL,0,NULL,0.231906255,NULL,,NULL,1,,,,Licence amendment for the River Medway Scheme
Sop3037_ph2b,407900,196700,ESW,SEW-ESW-BEJ-0160,WRZ06,SEW,BEW,2015,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,1.12,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,40.28979246,NULL,0,NULL,0.077302085,NULL,,NULL,1,,,,Licence amendment for the River Medway Scheme
Sop3040_ph2b,503402,117800,RES,SWS-RES-SNO-009,WRZ03,SWS,SNO,2017,NULL,80,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,6.26,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,51778.00228,NULL,0.000237265,NULL,0,NULL,,NULL,1,,,,Catchment managementWestern Rother Irrigation Licences
Sop3041_ph2b,525070,104809,EGW,SWS-EGW-SBR-010,WRZ04A,SWS,SBR,2024,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,,NULL,1,,,,Catchment managementNitrate catchment management - Housedean
Sop3042_ph2b,525070,104809,EGW,SWS-EGW-SBR-011,WRZ04A,SWS,SBR,2024,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,,NULL,1,,,,Catchment managementNitrate catchment management - Falmer
Sop3043_ph2b,525070,104809,EGW,SWS-EGW-SBR-012,WRZ04A,SWS,SBR,2024,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,,NULL,1,,,,Catchment managementNitrate catchment management - Mossy Bottom
Sop3044_ph2b,525070,104809,EGW,SWS-EGW-SBR-013,WRZ04A,SWS,SBR,2024,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,,NULL,1,,,,Catchment managementNitrate catchment management - Shoreham
Sop3045_ph2b,571700,161300,EGW,SWS-EGW-KME-066,WRZ06,SWS,KME,2024,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,,NULL,1,,,,Catchment managementNitrate catchment management - Luton
Sop3046_ph2b,627010,163335,EGW,SWS-EGW-KTH-067,WRZ07,SWS,KTH,2024,NULL,60,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,,NULL,1,,,,Catchment managementNitrate catchment management - Flemings
WEF410_ph2b,458540,111256,WEF,PRT-WEF-PRT-0150,WRZ08,PRT,PRT,2015,NULL,25,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,-0.67,NULL,"1,344.99",NULL,,,,,"Appliance exchange programme (WCs, showers, dishwashers, washing machines)"
WEF411_ph2b,458540,111056,WEF,PRT-WEF-PRT-0151,WRZ08,PRT,PRT,2020,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,-0.67,NULL,"1,344.99",NULL,,,,,"Appliance exchange programme (WCs, showers, dishwashers, washing machines)"
WEF412_ph2b,458540,110856,WEF,PRT-WEF-PRT-0152,WRZ08,PRT,PRT,2025,NULL,15,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,-0.67,NULL,"1,344.99",NULL,,,,,"Appliance exchange programme (WCs, showers, dishwashers, washing machines)"
WEF393_ph2b,458540,114656,WEF,PRT-WEF-PRT-0110,WRZ08,PRT,PRT,2015,NULL,25,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,0,NULL,,,,,Subsidy to customers that purchase water efficient appliances ' washing machines and dishwashers.
WEF394_ph2b,458540,114456,WEF,PRT-WEF-PRT-0111,WRZ08,PRT,PRT,2020,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,0,NULL,0,NULL,0,NULL,,,,,Subsidy to customers that purchase water efficient appliances ' washing machines and dishwashers.
